회사명,거래소코드,회계년도,순운전자본비율,유보율,총자본영업이익률,부채비율,총자본회전률
(주)에스아이리소스,065420,2011/12,9.21,30.66,7.75,23.88,0.46
(주)에스아이리소스,065420,2012/12,15.71,24.74,-2.93,28.12,0.62
(주)에스아이리소스,065420,2013/12,12.84,24.55,-1.94,27,0.61
(주)에스아이리소스,065420,2014/12,11.73,-15.09,-3.58,36.72,0.66
(주)에스아이리소스,065420,2015/12,71.99,216.54,2.69,7.43,0.76
(주)에스아이리소스,065420,2016/12,30.48,128.48,-20.07,22.39,0.88
(주)에스앤더블류,103230,2010/12,10.93,1085.22,8.51,76.51,1.05
(주)에스앤더블류,103230,2012/12,7.77,1429.57,0.56,55.94,0.78
(주)에스앤더블류,103230,2013/12,11.9,1437.82,-0.94,40.31,0.61
(주)에스앤더블류,103230,2014/12,18.49,1431.93,0.09,39.6,0.66
(주)에스앤더블류,103230,2016/12,30.54,1462.63,-2.9,24.81,0.59
(주)에스앤더블류,103230,2011/12,4.53,1345.1,1.29,83.74,1.01
(주)에스앤더블류,103230,2015/12,27.43,1492.89,0.14,26.16,0.65
(주)에스앤디,260970,2016,,,,,
(주)에스앤에스텍,101490,2016/12,6.22,661.52,6.72,60.99,0.5
(주)에스앤에스텍,101490,2015/12,15.57,587.18,11.32,46.86,0.56
(주)에스앤에스텍,101490,2014/12,8.13,509.64,5.88,76.31,0.48
(주)에스앤에스텍,101490,2010/12,8.39,547.7,7.03,60.03,0.49
(주)에스앤에스텍,101490,2011/12,6.15,704.77,7.29,79.34,0.52
(주)에스앤에스텍,101490,2012/12,16.92,757.28,5.55,68.77,0.41
(주)에스앤에스텍,101490,2013/12,4.94,644.7,6.62,73.6,0.44
(주)에스에너지,095910,2010/12,50.62,1073.48,13.91,52.25,2.65
(주)에스에너지,095910,2011/12,32.66,1170.26,3.92,118.46,1.73
(주)에스에너지,095910,2015/12,28.87,1600.17,2.45,150.06,1.44
(주)에스에너지,095910,2016/12,-3.43,1643.68,1.12,199.84,1.12
(주)에스에너지,095910,2012/12,36.06,1384.51,11.94,115.05,1.33
(주)에스에너지,095910,2013/12,36.3,1546.13,7.44,93.39,1.58
(주)에스에너지,095910,2014/12,29.31,1614.47,3.98,120.27,1.46
(주)에스에스알,275630,2016,,,,,
(주)에스에이엠티,031330,2016/12,29.02,203.56,12.06,76.8,4.39
(주)에스에이엠티,031330,2010/12,-1.68,310.76,11.12,443.53,4.92
(주)에스에이엠티,031330,2015/12,14.59,131.44,16.05,158,4.62
(주)에스에이엠티,031330,2011/12,-2.45,16.59,11.86,463.77,4.75
(주)에스에이엠티,031330,2012/12,3.98,47.46,11.58,298.24,4.58
(주)에스에이엠티,031330,2013/12,9.88,86.76,12.04,230.91,4.61
(주)에스에이엠티,031330,2014/12,0.9,60.35,-1.76,296.4,4.25
(주)에스에이티,060540,2011/12,-6.16,436.44,-4.04,72.03,0.13
(주)에스에이티,060540,2015/12,10.18,432.2,4.46,21.42,0.33
(주)에스에이티,060540,2010/12,24.21,490.84,-2.19,71.81,0.29
(주)에스에이티,060540,2016/12,25.79,401.68,4.84,8.62,0.45
(주)에스에이티,060540,2012/12,2.61,616.6,0.51,28.94,0.09
(주)에스에이티,060540,2013/12,3.1,505.61,-1.45,34.1,0.14
(주)에스에이티,060540,2014/12,16.48,426.76,3.04,31.88,0.29
(주)에스에이티이엔지,351320,2016,,,,,
(주)에스에프에이,056190,2016/12,23.69,6404.13,14.15,55.95,1.15
(주)에스에프에이,056190,2010/12,21.81,3029.15,8.04,138.49,0.9
(주)에스에프에이,056190,2011/12,36.88,3927.64,15.94,62.1,1.27
(주)에스에프에이,056190,2012/12,40.78,4430.9,11.52,56.39,0.86
(주)에스에프에이,056190,2013/12,54.9,4992.68,10.29,27.8,0.8
(주)에스에프에이,056190,2014/12,55.83,5229.53,6.73,28.19,0.66
(주)에스에프에이,056190,2015/12,27.61,5475.14,8.63,26.43,0.84
(주)에스에프에이반도체,036540,2014/12,-29.25,568.21,5.81,193.72,0.59
(주)에스에프에이반도체,036540,2010/12,-12.21,687.02,7.99,151.26,1.23
(주)에스에프에이반도체,036540,2011/12,-14.37,882.1,5.63,117.85,1.06
(주)에스에프에이반도체,036540,2012/12,-8.52,855.7,1.18,164.21,0.77
(주)에스에프에이반도체,036540,2013/12,-30.19,681.14,-0.34,218.18,0.61
(주)에스에프에이반도체,036540,2016/12,9.68,184.31,0.1,163.24,0.51
(주)에스에프에이반도체,036540,2015/12,7.54,194.79,-1.68,186.4,0.57
(주)에스엘바이오닉스,214310,2016/12,-6.17,613.5,-13.95,128.72,1
(주)에스엘바이오닉스,214310,2015/12,27.91,1253.8,15.54,44.68,1.33
(주)에스엠라이프디자인그룹,063440,2016/12,52.77,110.38,-7.29,8.1,0.35
(주)에스엠라이프디자인그룹,063440,2010/12,2.85,401.85,-14.02,45.98,0.57
(주)에스엠라이프디자인그룹,063440,2011/12,7.13,441,5.24,31.38,0.58
(주)에스엠라이프디자인그룹,063440,2012/12,-0.78,346.63,-8,32.25,0.51
(주)에스엠라이프디자인그룹,063440,2013/12,-2.12,243.01,-7.42,95.04,0.43
(주)에스엠라이프디자인그룹,063440,2014/12,-3.59,107.76,1.04,64.34,0.57
(주)에스엠라이프디자인그룹,063440,2015/12,-6.87,45.71,-7.37,67.42,0.47
(주)에스엠벡셀,010580,2011/12,-10.51,54.32,-3.75,211.68,1.39
(주)에스엠벡셀,010580,2010/12,-8.54,92.44,-2.52,168.79,1.3
(주)에스엠벡셀,010580,2012/12,-13.9,34.44,-9.31,244.7,1.36
(주)에스엠벡셀,010580,2013/12,-17.36,27.34,-3.02,346.4,1.28
(주)에스엠벡셀,010580,2014/12,-11.37,16.68,-1.06,351.87,1.22
(주)에스엠벡셀,010580,2015/12,-18.97,0.28,0.12,363.73,1.27
(주)에스엠벡셀,010580,2016/12,-20.65,-19.57,-7.12,241.13,1.24
(주)에스엠엔터테인먼트,041510,2010/12,40.55,956.44,25.14,33.11,0.85
(주)에스엠엔터테인먼트,041510,2011/12,25.56,1208.2,15.23,42.37,0.82
(주)에스엠엔터테인먼트,041510,2012/12,29.11,1978.75,22.76,25.28,0.8
(주)에스엠엔터테인먼트,041510,2013/12,29.63,2159.41,12.18,32.35,0.58
(주)에스엠엔터테인먼트,041510,2014/12,24.26,2222.22,8,21.22,0.58
(주)에스엠엔터테인먼트,041510,2015/12,19.16,2346.16,7.4,33.82,0.62
(주)에스엠엔터테인먼트,041510,2016/12,22.1,2643.91,4.4,31.46,0.55
(주)에스엠컬처앤콘텐츠,048550,2016/12,37.33,71.73,2.93,45.73,1.06
(주)에스엠컬처앤콘텐츠,048550,2015/12,20.72,69.56,-4.03,57.21,0.86
(주)에스엠컬처앤콘텐츠,048550,2014/12,22.74,76.06,-6.18,49.51,0.7
(주)에스엠컬처앤콘텐츠,048550,2013/12,30.09,82.28,2.77,55.02,0.79
(주)에스엠컬처앤콘텐츠,048550,2012/12,28.01,49.64,-2.32,25.83,0.45
(주)에스엠컬처앤콘텐츠,048550,2011/12,4.08,42.56,6.98,32.35,0.48
(주)에스엠컬처앤콘텐츠,048550,2010/12,-6.33,37.18,8.94,73.08,0.5
(주)에스엠코어,007820,2011/12,36.54,1060.98,15.46,76.92,1.21
(주)에스엠코어,007820,2012/12,37.47,1214.66,10.71,63.88,1.14
(주)에스엠코어,007820,2013/12,33.47,1275.22,6.87,68.54,1.05
(주)에스엠코어,007820,2014/12,38.22,1363.36,9.7,59.42,1.18
(주)에스엠코어,007820,2015/12,40.68,630.25,2.68,51.46,0.9
(주)에스엠코어,007820,2016/12,30.24,461.34,-18.44,50.01,0.67
(주)에스원,012750,2010/12,29.28,4113.2,14.84,31.65,1.02
(주)에스원,012750,2011/12,37.23,4491.57,15.88,38.31,1.04
(주)에스원,012750,2012/12,31.57,4635.26,11.4,32.84,1.02
(주)에스원,012750,2013/12,24.96,4780.11,10.82,35.58,1.14
(주)에스원,012750,2014/12,-12.94,5107.8,12.68,60.23,1.36
(주)에스원,012750,2015/12,1.51,5860.1,12.55,40.48,1.32
(주)에스원,012750,2016/12,9.68,6489.15,14.43,31.16,1.29
(주)에스제이그룹,306040,2016,,,,,
(주)에스제이엠,123700,2010/12,,,,,
(주)에스제이엠,123700,2011/12,22.7,1155.15,2.17,35.82,0.75
(주)에스제이엠,123700,2012/12,26.5,1262.41,-3.17,27.86,0.82
(주)에스제이엠,123700,2013/12,29.14,1376.63,-0.53,23.4,0.78
(주)에스제이엠,123700,2014/12,31.07,1367.44,-4.4,24.46,0.59
(주)에스제이엠,123700,2015/12,34.78,1414.94,-2.45,19.86,0.68
(주)에스제이엠,123700,2016/12,38.2,1593.73,-2.19,18.2,0.65
(주)에스제이엠홀딩스,025530,2010/12,26.48,1380.86,1.58,3.69,0.21
(주)에스제이엠홀딩스,025530,2011/12,28.37,1421.13,6.5,0.08,0.07
(주)에스제이엠홀딩스,025530,2012/12,25.61,1424.45,0.99,0.05,0.01
(주)에스제이엠홀딩스,025530,2013/12,22.85,1413.87,-0.11,0.11,0.01
(주)에스제이엠홀딩스,025530,2014/12,13.92,1629.35,6.81,0.11,0.08
(주)에스제이엠홀딩스,025530,2015/12,5.75,1700.68,8.51,9.84,0.09
(주)에스제이엠홀딩스,025530,2016/12,7.66,1761.55,3.93,10.48,0.07
(주)에스지글로벌,001380,2010/12,-9.65,227.82,1.21,46.79,0.39
(주)에스지글로벌,001380,2011/12,-6.24,406.46,0.84,50.83,0.5
(주)에스지글로벌,001380,2012/12,23.7,366.31,-3.05,65.87,0.58
(주)에스지글로벌,001380,2013/12,19.8,388.86,3.11,66.87,0.69
(주)에스지글로벌,001380,2014/12,-0.87,386.3,3.72,70.03,0.58
(주)에스지글로벌,001380,2015/12,-12.82,368.18,-0.62,74.55,0.54
(주)에스지글로벌,001380,2016/12,-8.17,383.44,2.78,76.1,0.69
(주)에스지세계물산,004060,2010/12,23.73,110.45,1.25,41.42,1.1
(주)에스지세계물산,004060,2011/12,21.91,111.52,1.72,42.38,1.13
(주)에스지세계물산,004060,2012/12,22.68,115.73,0.92,36.65,1.05
(주)에스지세계물산,004060,2013/12,22.09,111.37,-0.26,35.73,1.06
(주)에스지세계물산,004060,2014/12,22.25,99.39,-0.74,43.14,1.18
(주)에스지세계물산,004060,2015/12,15.25,103.88,1.33,41.25,1.09
(주)에스지세계물산,004060,2016/12,13.94,100.66,0.34,48.41,1.03
(주)에스지엔지,040610,2010/12,-1.84,465.94,0.42,9.29,0.29
(주)에스지엔지,040610,2011/12,0.49,382.68,2.73,14.44,0.46
(주)에스지엔지,040610,2012/12,3.62,405.54,3.67,9.77,0.48
(주)에스지엔지,040610,2013/12,2.31,424.16,3.98,14.51,0.59
(주)에스지엔지,040610,2014/12,2.65,442.68,3.91,26.76,0.5
(주)에스지엔지,040610,2015/12,-6.62,466.62,1.66,25.73,0.41
(주)에스지엔지,040610,2016/12,-6.33,478.38,2.75,26.79,0.4
(주)에스코넥,096630,2010/12,12.58,995.66,5.42,302.95,0.92
(주)에스코넥,096630,2011/12,5.68,460.15,6.57,139.08,1.11
(주)에스코넥,096630,2012/12,15.82,330.14,7.19,106.82,1.52
(주)에스코넥,096630,2013/12,30.27,413.76,10.3,104.63,1.83
(주)에스코넥,096630,2014/12,12.2,438.57,7.22,113.82,1.34
(주)에스코넥,096630,2015/12,8.68,476.29,6.51,104.1,1.47
(주)에스코넥,096630,2016/12,9.28,513.02,6.48,87.22,1.4
(주)에스텍파마,041910,2010/12,27.83,750.69,11.76,59.65,0.77
(주)에스텍파마,041910,2011/12,26.81,917.93,16.34,56.4,0.81
(주)에스텍파마,041910,2012/12,23.83,1105.55,14.71,71.16,0.65
(주)에스텍파마,041910,2013/12,27.44,1172.26,6.47,53.35,0.41
(주)에스텍파마,041910,2014/12,24.07,1315.85,0.14,50.75,0.4
(주)에스텍파마,041910,2015/12,26.98,1207.34,0.65,26.58,0.44
(주)에스텍파마,041910,2016/12,33.94,1272.17,3.03,26.14,0.46
(주)에스티아이,039440,2010/12,-17.21,151.88,14.18,195.35,2.08
(주)에스티아이,039440,2011/12,2,277.93,9.35,99.64,2.05
(주)에스티아이,039440,2013/12,-0.51,430.16,9.75,77.47,1.88
(주)에스티아이,039440,2014/12,15.65,560.03,12.01,88.1,1.83
(주)에스티아이,039440,2015/12,23.27,689.04,13.69,99.03,1.46
(주)에스티아이,039440,2016/12,24.61,901.78,17.47,110.99,1.55
(주)에스티아이,039440,2012/12,9.63,338.58,10.15,77.26,1.54
(주)에스티오,098660,2014/12,6.1,580.36,4.7,187.52,1.16
(주)에스티오,098660,2016/12,17.83,744.65,8.03,120.14,1.32
(주)에스티오,098660,2015/12,15.6,679.64,9.5,142.19,1.3
(주)에스티오,098660,2013/12,6.34,1187.09,0.17,130.57,1.04
(주)에스티오,098660,2010/12,19.33,997.77,9.61,116.38,1.61
(주)에스티오,098660,2011/12,7.83,1122.66,10.9,146.09,1.33
(주)에스티오,098660,2012/12,5.69,1226.95,8.13,117.5,1.13
(주)에스티큐브,052020,2013/12,70.08,92.72,-23.62,146.19,0.4
(주)에스티큐브,052020,2010/12,33.89,302.69,3.43,18.84,0.94
(주)에스티큐브,052020,2015/12,27.87,90.67,-12.21,11.16,0.19
(주)에스티큐브,052020,2016/12,35.97,144.58,6.08,38.46,0.45
(주)에스티큐브,052020,2014/12,43.33,102.9,-13.84,44.43,0.18
(주)에스티큐브,052020,2011/12,11.43,139.24,-19.71,44.49,0.43
(주)에스티큐브,052020,2012/12,14.35,153.25,1.55,40.71,0.7
(주)에스폴리텍,050760,2016/12,4.01,516.54,3.76,114.62,1.14
(주)에스폴리텍,050760,2015/12,-11.47,517.67,1.94,110.54,0.99
(주)에스폴리텍,050760,2011/12,0.03,408.86,4.04,156.55,1.05
(주)에스폴리텍,050760,2010/12,-4,347.51,6.8,180.05,1.16
(주)에스폴리텍,050760,2014/12,-8.77,494.91,1.31,105.33,0.9
(주)에스폴리텍,050760,2013/12,-4.4,491.44,3.7,111.33,0.86
(주)에스폴리텍,050760,2012/12,10.05,461.92,6.72,115.09,0.94
(주)에스피시스템스,317830,2016,,,,,
(주)에스피씨삼립,005610,2015/12,-13.39,363.36,6.24,93.22,2.49
(주)에스피씨삼립,005610,2016/12,-12.78,401.09,7.24,99.66,2.62
(주)에스피씨삼립,005610,2014/12,-13.35,340.67,5.3,116.67,2.51
(주)에스피씨삼립,005610,2010/12,0.03,274.27,2.86,44.86,1.21
(주)에스피씨삼립,005610,2011/12,-13.57,271.35,2.39,127.3,2.12
(주)에스피씨삼립,005610,2012/12,-3.88,287.2,3.19,134.7,2.14
(주)에스피씨삼립,005610,2013/12,-15.52,313.38,5.19,131.87,2.42
(주)에스피지,058610,2015/12,20.46,757.29,2.92,104.57,0.87
(주)에스피지,058610,2010/12,22.52,717.73,9.03,86.27,1.11
(주)에스피지,058610,2012/12,19.79,804.66,3.22,96.46,0.85
(주)에스피지,058610,2016/12,16.3,942.1,0.96,129.5,0.74
(주)에스피지,058610,2011/12,17.15,823.12,3.83,91.07,0.9
(주)에스피지,058610,2013/12,17.3,800.07,3.37,100.01,0.91
(주)에스피지,058610,2014/12,18.9,759.14,4.43,93.72,0.98
(주)에쎈테크,043340,2016/12,16.27,-22.2,4.11,148.55,1.07
(주)에쎈테크,043340,2015/12,-1.11,-27.22,3.02,155.56,1.11
(주)에쎈테크,043340,2014/12,0.64,-38.67,4.41,182.97,1.31
(주)에쎈테크,043340,2010/12,17.56,132.7,4.13,184.92,0.98
(주)에쎈테크,043340,2011/12,10.44,76.48,-5.9,250.99,0.94
(주)에쎈테크,043340,2012/12,-2.48,-43.02,1.24,232.76,0.96
(주)에쎈테크,043340,2013/12,-2.76,-39.6,3.79,214.35,1.32
(주)에이디칩스,054630,2012/12,37.02,118.51,-10.03,59.86,1.35
(주)에이디칩스,054630,2010/12,52.68,203.42,-7.72,18.27,1.07
(주)에이디칩스,054630,2013/12,32.35,63.81,-13.61,102.04,1.52
(주)에이디칩스,054630,2011/12,49.38,173.75,1.67,38.86,1.47
(주)에이디칩스,054630,2016/12,9.65,77.71,12.52,84.55,1.67
(주)에이디칩스,054630,2014/12,17.3,-11.36,-26.07,197.27,1.22
(주)에이디칩스,054630,2015/12,24.82,20.27,-14.81,58.87,1.26
(주)에이디테크놀로지,200710,2016/12,63.57,796.24,-7.42,39.18,0.46
(주)에이디테크놀로지,200710,2014/12,69.62,1741.2,30.62,27.43,1.92
(주)에이디테크놀로지,200710,2015/12,71.03,1844.49,4.16,20.04,0.72
(주)에이루트,096690,2016/12,33.45,254.22,-11.7,35.87,0.45
(주)에이루트,096690,2015/12,52.67,712.61,6.96,9.91,0.69
(주)에이루트,096690,2012/12,44.55,562.81,4.63,9.84,0.73
(주)에이루트,096690,2010/12,69.09,982.12,22.84,13.1,1.12
(주)에이루트,096690,2011/12,51.29,1132.94,10.24,14.45,0.85
(주)에이루트,096690,2014/12,53.9,672.96,3.67,5.11,0.68
(주)에이루트,096690,2013/12,47.42,633.7,8.13,11.89,0.76
(주)에이블씨엔씨,078520,2014/12,46.59,2472.34,1.56,29.72,1.83
(주)에이블씨엔씨,078520,2015/12,52.16,2447.29,6.47,30.27,1.61
(주)에이블씨엔씨,078520,2016/12,49.62,2361.31,9.31,38.85,1.57
(주)에이블씨엔씨,078520,2011/12,38.32,2348.54,21.37,61.25,1.96
(주)에이블씨엔씨,078520,2012/12,43.67,2851.49,24.78,52.87,2.04
(주)에이블씨엔씨,078520,2013/12,46.93,2723.38,2.25,37.53,1.76
(주)에이비프로바이오,195990,2015/12,67.61,759.55,10.39,29.85,0.59
(주)에이비프로바이오,195990,2016/12,35.16,192.35,2.35,38.05,0.32
(주)에이스침대,003800,2015/12,18.56,3160.98,9.46,9.16,0.52
(주)에이스침대,003800,2016/12,16.03,3357.8,9.19,8.98,0.51
(주)에이스침대,003800,2010/12,29.87,1927.29,15.66,14.05,0.73
(주)에이스침대,003800,2011/12,21.72,2249.36,16.06,14.17,0.7
(주)에이스침대,003800,2012/12,20.6,2523.31,12.61,11.07,0.59
(주)에이스침대,003800,2013/12,39.55,2754.83,9.21,8.84,0.51
(주)에이스침대,003800,2014/12,24.79,2931.31,8.04,8.15,0.49
(주)에이스테크놀로지,088800,2014/12,5.6,1177.44,5.29,150.28,0.82
(주)에이스테크놀로지,088800,2015/12,3.58,1149.55,3.31,170.84,0.69
(주)에이스테크놀로지,088800,2010/12,-5.26,1000.36,0.65,211.98,0.86
(주)에이스테크놀로지,088800,2011/12,-4.42,1138.24,0.29,129.44,0.62
(주)에이스테크놀로지,088800,2012/12,-0.13,1119.87,1.08,154.5,0.62
(주)에이스테크놀로지,088800,2013/12,-7.62,1154.38,5.94,153.62,0.75
(주)에이스테크놀로지,088800,2016/12,-8.21,965.73,-2.05,148.77,0.53
(주)에이스토리,241840,2016,,,,,
(주)에이엔피,015260,2016/12,12.1,179.69,1.05,73.47,0.85
(주)에이엔피,015260,2010/12,-0.09,285.62,2.46,105.37,1.03
(주)에이엔피,015260,2011/12,-5.88,221.95,-4.67,110.82,0.98
(주)에이엔피,015260,2012/12,0.75,170.9,5.09,71.12,0.9
(주)에이엔피,015260,2013/12,19.25,165.63,2.5,81.1,0.9
(주)에이엔피,015260,2014/12,22.01,173.06,2.72,77.94,0.84
(주)에이엔피,015260,2015/12,6.66,166.65,0.12,89.41,0.86
(주)에이치비테크놀러지,078150,2016/12,25.62,223.99,24.25,65.19,1.72
(주)에이치비테크놀러지,078150,2010/12,-6.03,45.42,18.05,191.06,1.19
(주)에이치비테크놀러지,078150,2011/12,-19.54,10.26,17.26,204.33,0.94
(주)에이치비테크놀러지,078150,2012/12,-19.39,-21.16,4.92,380.05,0.62
(주)에이치비테크놀러지,078150,2013/12,6.56,112.15,17.29,67.08,1.51
(주)에이치비테크놀러지,078150,2014/12,11.12,114.95,2.05,51.37,1.07
(주)에이치비테크놀러지,078150,2015/12,21.54,133.52,8.67,30.97,1.25
(주)에이치시티,072990,2016/12,34.99,1772.88,10.67,32.79,0.6
(주)에이치알에스,036640,2016/12,46.35,821.46,4.3,29.34,0.58
(주)에이치알에스,036640,2010/12,43.55,540.44,14.97,19.73,1.07
(주)에이치알에스,036640,2011/12,38.56,660.86,9.36,16.95,0.86
(주)에이치알에스,036640,2012/12,38.77,684.43,5.54,16.01,0.81
(주)에이치알에스,036640,2013/12,33.21,719.07,4.86,25.32,0.71
(주)에이치알에스,036640,2014/12,33.18,758.18,6.47,24.08,0.67
(주)에이치알에스,036640,2015/12,23.81,793.62,5.6,21.91,0.65
(주)에이치앤비디자인,227100,2016,,,,,
(주)에이치엘사이언스,239610,2016/12,69.88,1852.07,18.99,8.76,0.96
(주)에이치케이,044780,2010/12,21.71,174.34,2.52,85.08,1.03
(주)에이치케이,044780,2011/12,29.51,239.68,9.91,78.31,1.21
(주)에이치케이,044780,2012/12,34.87,307.88,14.49,61.16,1.1
(주)에이치케이,044780,2013/12,35.63,343.84,6.78,60.52,0.83
(주)에이치케이,044780,2014/12,36.69,374.23,3.06,79.98,0.76
(주)에이치케이,044780,2015/12,32.75,382.43,1.43,84.89,0.65
(주)에이치케이,044780,2016/12,30.34,394.85,2.14,75.39,0.67
(주)에이치피오,357230,2016,,,,,
(주)에이텍,045660,2010/12,20.17,567.8,6.33,41.83,1.63
(주)에이텍,045660,2012/12,17.12,718.36,8.14,39.4,1.54
(주)에이텍,045660,2013/12,18.84,797.76,7.06,45.68,1.75
(주)에이텍,045660,2014/12,21.65,874.43,7.12,52.22,1.9
(주)에이텍,045660,2015/12,19.3,1539.33,5.4,34.41,1.22
(주)에이텍,045660,2016/12,28.67,1694.82,8.49,36.53,1.77
(주)에이텍,045660,2011/12,19.59,627.53,13.78,57.74,1.59
(주)에이텍티앤,224110,2016/12,46.33,1014.31,2.11,16.01,1.06
(주)에이텍티앤,224110,2015/12,,,,,
(주)에이트원,230980,2016/12,,,,,
(주)에이티넘인베스트먼트,021080,2011/12,,,,,
(주)에이티넘인베스트먼트,021080,2012/12,,,,,
(주)에이티넘인베스트먼트,021080,2013/12,,,,,
(주)에이티넘인베스트먼트,021080,2014/12,,,,,
(주)에이티넘인베스트먼트,021080,2015/12,,,,,
(주)에이티넘인베스트먼트,021080,2016/12,,,,,
(주)에이티넘인베스트먼트,021080,2010/12,,,,,
(주)에이티세미콘,089530,2012/12,-29.36,287.38,3.23,100.37,0.54
(주)에이티세미콘,089530,2013/12,-24.89,227.24,-1.22,152.42,0.41
(주)에이티세미콘,089530,2014/12,-33.3,130.93,4.22,255.42,0.82
(주)에이티세미콘,089530,2015/12,-44.63,12.84,-2.01,330.46,0.75
(주)에이티세미콘,089530,2016/12,-49.96,-23.54,-6.48,368.75,0.72
(주)에이티세미콘,089530,2011/12,-21.54,294.59,9.27,98.54,0.58
(주)에이팩트,200470,2014/12,14.8,425.46,3.47,38.47,0.47
(주)에이팩트,200470,2016/12,24.53,357.77,-6.45,22.99,0.3
(주)에이팩트,200470,2015/12,20.07,399.93,-6.88,30.25,0.36
(주)에이프로,262260,2016,,,,,
(주)에이프로젠메디신,007460,2012/12,-43.2,0,3.44,0,1.02
(주)에이프로젠메디신,007460,2011/12,-27.04,72.71,0.36,1130.96,0.48
(주)에이프로젠메디신,007460,2014/12,-42.55,213.94,8.29,468.52,0.74
(주)에이프로젠메디신,007460,2015/12,-27.21,286.55,6.7,180.23,0.73
(주)에이프로젠메디신,007460,2016/12,-23.54,317.28,6.14,122.49,0.66
(주)에이프로젠메디신,007460,2013/12,-34.24,-25.99,3.51,2867.87,0.82
(주)에이프로젠메디신,007460,2010/12,8.38,1215.58,0.15,144.2,0.46
(주)에이프로젠헬스케어앤게임즈,109960,2012/12,26.92,344.31,-3.73,90.28,1.25
(주)에이프로젠헬스케어앤게임즈,109960,2013/12,9.74,146.59,-18.04,185.86,1.51
(주)에이프로젠헬스케어앤게임즈,109960,2014/12,16.34,145.45,4.15,125.36,1.24
(주)에이프로젠헬스케어앤게임즈,109960,2015/12,47.21,83.14,-12.41,79.81,0.61
(주)에이프로젠헬스케어앤게임즈,109960,2016/12,32.49,-21.27,-47.28,76.48,0.74
(주)에이프로젠헬스케어앤게임즈,109960,2011/12,29.57,378.62,-12.29,121.84,1.26
(주)에이프로젠헬스케어앤게임즈,109960,2010/12,43.39,565.85,1.85,71.68,1.49
(주)에이플러스에셋어드바이저,244920,2016,,,,,
(주)에치에프알,230240,2016/12,,,,,
(주)에치에프알,230240,2015/12,,,,,
(주)에코마케팅,230360,2016/12,85.77,8672.62,11.55,14.8,0.28
(주)에코프로,086520,2014/12,-21.71,992.69,4,142.12,0.46
(주)에코프로,086520,2016/12,8.03,1264.56,0.35,32.4,0.35
(주)에코프로,086520,2015/12,-9.49,1100.57,2.86,116.58,0.53
(주)에코프로,086520,2013/12,-18.98,964.86,0.75,134.89,0.34
(주)에코프로,086520,2011/12,8.38,1038.52,2.95,135.84,0.56
(주)에코프로,086520,2010/12,-10.06,963.26,2.8,134.49,0.43
(주)에코프로,086520,2012/12,-17.82,1046.95,3.27,130.76,0.47
(주)에코프로비엠,247540,2016/12,,,,,
(주)에코프로에이치엔,383310,2016,,,,,
(주)에프알텍,073540,2013/12,39.69,1262.58,17.67,51.79,1.06
(주)에프알텍,073540,2012/12,44.11,983.59,28.89,53.11,2.22
(주)에프알텍,073540,2015/12,23.82,648.29,0.78,48.73,0.74
(주)에프알텍,073540,2016/12,6.62,596.87,-6.82,39.19,0.37
(주)에프알텍,073540,2014/12,42.36,629.97,5.02,25.79,0.58
(주)에프알텍,073540,2011/12,48.29,664.29,-5.89,17.51,0.47
(주)에프알텍,073540,2010/12,41.4,667.95,4.2,47.94,0.93
(주)에프앤가이드,064850,2016,,,,,
(주)에프앤리퍼블릭,064090,2013/12,13.63,-8.18,-1.84,167.2,1.29
(주)에프앤리퍼블릭,064090,2011/12,16.67,-44.35,-1.27,158.85,1.15
(주)에프앤리퍼블릭,064090,2014/12,42.45,32.33,2.76,35.16,1.26
(주)에프앤리퍼블릭,064090,2015/12,32.87,21.52,-18.45,111.7,0.79
(주)에프앤리퍼블릭,064090,2010/12,24.97,-22.56,0.89,178.82,0.86
(주)에프앤리퍼블릭,064090,2016/12,13.11,-24.4,-52.43,88.46,0.76
(주)에프앤리퍼블릭,064090,2012/12,13.55,19.63,-4.54,120.25,1.13
(주)에프앤에프,383220,2016,,,,,
(주)에프앤에프홀딩스,007700,2015/12,16.71,2419.01,5.79,69.06,1.15
(주)에프앤에프홀딩스,007700,2016/12,31.89,2832.01,14.21,34.85,1.39
(주)에프앤에프홀딩스,007700,2014/12,27.03,2297.63,4.07,72.16,1.02
(주)에프앤에프홀딩스,007700,2013/12,19.48,2148.35,2.98,57.97,0.92
(주)에프앤에프홀딩스,007700,2012/12,23.24,2060.82,3.42,25.04,0.99
(주)에프앤에프홀딩스,007700,2011/12,25.19,2003.98,10.25,21.5,1.11
(주)에프앤에프홀딩스,007700,2010/12,25.34,1853.42,11.91,30.92,1.09
(주)에프에스엔,214270,2015/12,,,,,
(주)에프에스엔,214270,2016/12,69.03,384.65,4.1,24.91,1.14
(주)에프에스티,036810,2015/12,-3.49,621.95,8.59,101.08,0.83
(주)에프에스티,036810,2016/12,8.16,673.88,8.07,116.91,0.94
(주)에프에스티,036810,2012/12,6,525.42,3.01,133.33,0.76
(주)에프에스티,036810,2011/12,17.66,501.71,9.15,100.93,0.71
(주)에프에스티,036810,2010/12,23.47,406.33,11.41,60.71,0.88
(주)에프에스티,036810,2014/12,1.17,594.4,5.55,101.08,0.71
(주)에프에스티,036810,2013/12,0.72,556.61,5.25,125.24,0.7
(주)에프엔씨엔터테인먼트,173940,2016/12,29.76,984.58,-1.65,18.72,0.58
